segment_id,wav_file,path,text
20180131b-7_020,20180131b-7_020.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_020.wav,﻿både kommunene og spesialisthelsetjenesten 
20180131b-7_021,20180131b-7_021.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_021.wav,﻿skal merke at venstre nå er i
20180131b-7_022,20180131b-7_022.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_022.wav,﻿det skal alle andre utsatte grupper også 
20180131b-7_023,20180131b-7_023.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_023.wav,﻿for eksempel skal barn som pårørende 
20180131b-7_024,20180131b-7_024.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_024.wav,﻿følges tettere opp 
20180131b-7_025,20180131b-7_025.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_025.wav,﻿eldre kronikere skal få mer oppfølging i Hjemmet sitt 
20180131b-7_026,20180131b-7_026.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_026.wav,﻿gjennom mer og bedre bruk av velferdsteknologi og må
20180131b-7_027,20180131b-7_027.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_027.wav,﻿det skal jobbes videre for et demensvennlig samfunn og det skal igjen lukte god mat fra
20180131b-7_028,20180131b-7_028.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_028.wav,﻿egne kjøkkener på kommunenes institusjoner
20180131b-7_029,20180131b-7_029.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_029.wav,﻿vi vet at det er mye god helse i god Ernæring og mellommenneskelige Relasjoner 
20180131b-7_030,20180131b-7_030.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_030.wav,﻿denne regjeringen skal både styrke 
20180131b-7_031,20180131b-7_031.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_031.wav,﻿økonomisk forpliktende opptrappingsplan 
20180131b-7_032,20180131b-7_032.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_032.wav,﻿for barn og unges psykiske helse er i full gang for venstre er barn og unge det viktigste vi kan investere i
20180131b-7_034,20180131b-7_034.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_034.wav,﻿dette synet kommer tydelig fram vi
20180131b-7_035,20180131b-7_035.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_035.wav,﻿som har som mål å forebygge der man kan og som understreker at tidlig innsats 
20180131b-7_036,20180131b-7_036.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_036.wav,﻿og forebyggende tiltak skal prioriteres 
20180131b-7_037,20180131b-7_037.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_037.wav,﻿klar vi det vil vi kunne få store besparelser i en dyr spesialisthelsetjeneste og folk kan leve et bedre liv
20180131b-7_040,20180131b-7_040.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_040.wav,﻿det har vi sett dei siste fire åra i opposisjon og i valkamp
20180131b-7_041,20180131b-7_041.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_041.wav,﻿det skal kuttast i avgifter men i posisjon 
20180131b-7_044,20180131b-7_044.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_044.wav,﻿eigil sosialdemokrat eg trur at fellesskapsløysingar er best
20180131b-7_048,20180131b-7_048.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_048.wav,﻿det finst inga politisk kraft i norge som i sterkare grad har bidrege til næringsutvikling og innovasjon i det norske samfunnet enn norsk sosialdemokrati og norsk fagbevegelse
20180131b-7_050,20180131b-7_050.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_050.wav,﻿og ein vil ha fleire i arbeid bruka heile landet men
20180131b-7_051,20180131b-7_051.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_051.wav,﻿no må vi stå samla for å få ei anna retning for meir fellesskap mindre skilnader og ei regjering som i varetekt for
20180131b-7_052,20180131b-7_052.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_052.wav,﻿og landmaktproposisjonen blir gjennomført og finansiert 
20180131b-7_053,20180131b-7_053.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_053.wav,﻿den skal innfris uavhengig av prislapp det er stortingets vedtak plan vil bli finansiert uavhengig av dagens kostnadsestimater
20180131b-7_056,20180131b-7_056.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_056.wav,﻿er det ikke helt utenkelig at gjennomføring av samtlige tiltak i ltp og landmaktproposisjonen
20180131b-7_057,20180131b-7_057.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_057.wav,﻿to prosent av bni 
20180131b-7_060,20180131b-7_060.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_060.wav,﻿alt dette under forutsetning 
20180131b-7_061,20180131b-7_061.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_061.wav,﻿godt demokratisk styresett 
20180131b-7_062,20180131b-7_062.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_062.wav,﻿totalt sett gir dette økt global vekst og redusert migrasjon en slik utvikling er både i norges
20180131b-7_063,20180131b-7_063.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_063.wav,﻿og i fattige lands interesse 
20180131b-7_064,20180131b-7_064.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_064.wav,﻿i de palestinske områdene som oppfordrer til vold eller fremmer hatefulle ytringer rasisme eller antisemittisme
20180131b-7_065,20180131b-7_065.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_065.wav,﻿det er ikke mangel på kandidater 
20180131b-7_066,20180131b-7_066.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_066.wav,﻿de palestinske myndighetene betaler lønn til dømte terrorister i israelske fengsler 
20180131b-7_068,20180131b-7_068.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_068.wav,﻿palestinske myndigheter har oppkalt tjueåtte av sine skoler etter terrorister og tre etter nazikollaboratører 
20180131b-7_069,20180131b-7_069.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_069.wav,﻿skolebøker utgitt av de palestinske myndighetene forherliger terror og viser kart uten israel
20180131b-7_070,20180131b-7_070.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_070.wav,﻿skolebøker som benyttes i unrwa-skoler lovpriser terrorhandlinger 
20180131b-7_071,20180131b-7_071.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_071.wav,﻿har noen rettigheter til landet
20180131b-7_072,20180131b-7_072.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_072.wav,﻿uavhengig av hvor mange ganger det sies
20180131b-7_073,20180131b-7_073.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_073.wav,﻿alle statistikker som har vært fremlagt at ikke-vestlig innvandring
20180131b-7_074,20180131b-7_074.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_074.wav,﻿ikke har gitt økonomisk vekst men derimot store budsjettunderskudd
20180131b-7_075,20180131b-7_075.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_075.wav,﻿det slår alle seriøse beregninger og Forskningsrapporter fast 
20180131b-7_078,20180131b-7_078.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_078.wav,﻿så statsråd sanner 
20180131b-7_081,20180131b-7_081.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_081.wav,﻿dette er resirkulerte 
20180131b-7_084,20180131b-7_084.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_084.wav,﻿og kutt i bilstøtteordninga 
20180131b-7_085,20180131b-7_085.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_085.wav,﻿de må løna seg å jobba framfor å gå på trygd
20180131b-7_091,20180131b-7_091.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_091.wav,﻿at høg organisasjonsgrad er eit vern
20180131b-7_092,20180131b-7_092.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_092.wav,﻿kriminelle nettverk i arbeidslivet 
20180131b-7_095,20180131b-7_095.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_095.wav,﻿takket presidents valgresultatet i tjue sytten var en tillitserklæring til høyres prosjekt for å modernisere og ruste
20180131b-7_097,20180131b-7_097.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_097.wav,﻿og mandat til at Erna Solberg kunne fortsette 
20180131b-7_098,20180131b-7_098.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_098.wav,﻿på regjeringen er nå utvidet med venstre og det er ingen tvil om at kristelig folkeparti er regjeringens foretrukne samarbeidspartner
20180131b-7_099,20180131b-7_099.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_099.wav,﻿marit arnstad framførte i dag begrepet den solbergske parlamentarisme representanten arnstad må tydeligvis ha glemt forskjellen på hvordan en flertalls og en mindretallsregjering jobber
20180131b-7_100,20180131b-7_100.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_100.wav,﻿mens den rød-grønne regjeringen ble enig med seg selv i de lukkede rom
20180131b-7_101,20180131b-7_101.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_101.wav,﻿foregår nå de reelle forhandlingene i Parlamentet 
20180131b-7_102,20180131b-7_102.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_102.wav,﻿nå kommer partienes primærstandpunkter tydelig frem og sammen jobber vi her i stortinget
20180131b-7_104,20180131b-7_104.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_104.wav,﻿og det kan se ut som
20180131b-7_105,20180131b-7_105.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_105.wav,﻿velgerne setter mest pris på denne arbeidsformen
20180131b-7_106,20180131b-7_106.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_106.wav,﻿president i stedet for å stille spørsmål om hvordan det borgerlige flertallet jobber
20180131b-7_109,20180131b-7_109.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_109.wav,﻿i sterk kontrast til det ansvaret de fire ikke-sosialistiske partiene tar i fellesskap 
20180131b-7_110,20180131b-7_110.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_110.wav,﻿ser vi en stadig mer splittet opposisjon og vi ser en opposisjon som er mest opptatt av å si nei til regjeringens politikk før de ser fakta og hva berørte innbyggere er opptatt av
20180131b-7_111,20180131b-7_111.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_111.wav,﻿i dag sier et flertall nei til regjeringens forslag om å forenkle reglene for søndagshandel flertallet gjør dette før et konkret forslag er lagt fram og bare om dager etter at en grundig igjennom nou er sendt ut på høring
20180131b-7_113,20180131b-7_113.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_113.wav,﻿og ikke først og fremst liberaliserende 
20180131b-7_114,20180131b-7_114.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_114.wav,﻿et av forslagene er at alle frittstående butikker under hundre og femti kvadratmeter skal kunne holde åpent
20180131b-7_115,20180131b-7_115.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_115.wav,﻿det betyr at alle større butikker 
20180131b-7_116,20180131b-7_116.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_116.wav,﻿det er mange butikker i dag har åpent hele søndagen
20180131b-7_117,20180131b-7_117.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_117.wav,﻿foreslår utvalget å begrense åpningstiden til etter kirketiden og totalt sett til færre timer enn i dag
20180131b-7_118,20180131b-7_118.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_118.wav,﻿noen flere mindre butikker vil sikkert velge å holde åpent mens Mange ansatte som i dag arbeider på de store hagesentrene vil få fri ved en slik praktisering 
20180131b-7_119,20180131b-7_119.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_119.wav,﻿dette er kunnskap som arbeiderpartiet og senterpartiet åpenbart ikke er interessert i å høre om
20180131b-7_120,20180131b-7_120.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_120.wav,﻿før de i dag sier nei til alle endringene
20180131b-7_121,20180131b-7_121.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_121.wav,﻿at opposisjonen ikke er opptatt av kunnskap før de konkluderer 
20180131b-7_122,20180131b-7_122.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_122.wav,﻿bør bekymre langt flere enn at regjeringspartiene kan ha ulike utgangspunkt før forhandlinger i åpent lende
20180131b-7_123,20180131b-7_123.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_123.wav,﻿bekymre representanten fra regjeringspartiene mer er at det er
20180131b-7_124,20180131b-7_124.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_124.wav,﻿så dundrende mangel på kunnskap
20180131b-7_125,20180131b-7_125.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_125.wav,﻿bak mye av den politikken som regjeringen står for 
20180131b-7_128,20180131b-7_128.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_128.wav,﻿bedre jernbane for eksempel 
20180131b-7_131,20180131b-7_131.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_131.wav,﻿vi ser at inntektene til lavinntektsgruppene har gått ned
20180131b-7_134,20180131b-7_134.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_134.wav,﻿mange av ordningene for de mest vanskeligstilte er kutta
20180131b-7_135,20180131b-7_135.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_135.wav,﻿forrige uke fikk vi en nav-rapport
20180131b-7_136,20180131b-7_136.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_136.wav,﻿som viser det sv har sagt hele tida det er ingen grunn til trygdepanikk i norge
20180131b-7_137,20180131b-7_137.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_137.wav,﻿det er noen andre 
20180131b-7_138,20180131b-7_138.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_138.wav,﻿som er kjeltringer i dette store spillet 
20180131b-7_139,20180131b-7_139.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_139.wav,﻿det er de som driver med svært lønnsom kriminalitet økonomisk kriminalitet og arbeidslivskriminalitet 
20180131b-7_140,20180131b-7_140.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_140.wav,﻿som trikser og mikser med bedriftene 
20180131b-7_141,20180131b-7_141.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_141.wav,﻿unngår å betale skatt og være med på dugnaden
20180131b-7_144,20180131b-7_144.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_144.wav,﻿noen av disse pengene 
20180131b-7_146,20180131b-7_146.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_146.wav,﻿det grønne skiftet 
20180131b-7_148,20180131b-7_148.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_148.wav,﻿for folk med små inntekter som i dag betaler mye skatt
20180131b-7_149,20180131b-7_149.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_149.wav,﻿det er folk som trenger skattelette 
20180131b-7_150,20180131b-7_150.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_150.wav,﻿i motsetning til det regjeringen har gjort 
20180131b-7_152,20180131b-7_152.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_152.wav,﻿mot den forferdelige eiendomsskatten 
20180131b-7_156,20180131b-7_156.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_156.wav,﻿at jeg skal snakke om integrering noe som har vært helt vesentlig
20180131b-7_157,20180131b-7_157.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_157.wav,﻿er integrering et hovedsatsingsområde som er viet stor oppmerksomhet og verdien av et mangfoldig Norge framheves 
20180131b-7_158,20180131b-7_158.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_158.wav,﻿klart og tydelig 
20180131b-7_160,20180131b-7_160.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_160.wav,﻿men hensikt å få raskere og bedre resultater
20180131b-7_161,20180131b-7_161.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_161.wav,﻿når det er snakk om en integreringsdugnad innebærer det å få flere i arbeid og få flere nyankomne borgere integrert i det norske samfunnet det skal blant annet gjøres ved at asylsøkere lettere får arbeidstillatelse og at det blir lettere å kombinere deltakelse i introduksjonsprogrammet 
20180131b-7_162,20180131b-7_162.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_162.wav,﻿med det å ha ordinært arbeid på den måten som kan språkopplæring kombineres med arbeidspraksis det er også svært viktig å legge til rette for norskopplæring for dem som ikke har grunnskole fra før fordi vi vet at dette er en svakhet for
20180131b-7_163,20180131b-7_163.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_163.wav,﻿enkelte grupper av befolkningen 
20180131b-7_165,20180131b-7_165.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_165.wav,﻿gi mulighet for raskere sosialisering og språkopplæring
20180131b-7_166,20180131b-7_166.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_166.wav,﻿det legges også opp til en raskere inkludering av alle barn i integreringsmottak gjennom gratis barnehage og for at flere barn skal få mulighet til å delta i fritidsaktiviteter som vil
20180131b-7_168,20180131b-7_168.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_168.wav,﻿vi vet også at frivilligheten bidrar til å skape tilhørighet og på den måten er med på å styrke samfunnet vårt og venstre er derfor glad for at støtteordninger til frivillige organisasjoner som driver sosial inkludering i lokalsamfunnene
20180131b-7_169,20180131b-7_169.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_169.wav,﻿og som jobber for å styrke minoritetskvinners rettigheter og som bekjemper æreskultur og negativ kontroll skal styrkes
20180131b-7_170,20180131b-7_170.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_170.wav,﻿vi er også glad for at de frivillige rettshjelpsordningene styrkes slik at slik at rettsvernet til grupper mer som er økonomisk sårbare blir ivaretatt
20180131b-7_171,20180131b-7_171.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_171.wav,﻿det er en bred enighet i samfunnet om at vi ønsker et trygt og inkluderende samfunn og for å bidra til dette så er det viktig å bekjempe rasisme diskriminering antisemittisme sosial kontroll
20180131b-7_172,20180131b-7_172.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_172.wav,﻿fordommer basert på kjønn identitet og etnisitet 
20180131b-7_174,20180131b-7_174.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_174.wav,﻿og arenaer som gir flere mennesker mulighet til å utvikle seg 
20180131b-7_175,20180131b-7_175.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_175.wav,﻿slik at alle kan få mulighet til å bidra til fellesskapet
20180131b-7_177,20180131b-7_177.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_177.wav,﻿i det siste 
20180131b-7_178,20180131b-7_178.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_178.wav,﻿så vi fått høre at det aldri har vært lagt fram en mer ambisiøs regjeringserklæring for miljøet
20180131b-7_179,20180131b-7_179.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_179.wav,﻿senest i dag sa representanten Tina bru aldri før 
20180131b-7_180,20180131b-7_180.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_180.wav,﻿har en regjeringsplattform vært så ambisiøs på miljøets vegne 
20180131b-7_182,20180131b-7_182.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_182.wav,﻿i går sa statsministeren her i stortinget følgende
20180131b-7_183,20180131b-7_183.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_183.wav,﻿vi må oppfylle norges klimaforpliktelser fordi vi skal ta vår del av ansvaret for å løse klimautfordringen
20180131b-7_184,20180131b-7_184.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_184.wav,﻿men statsministeren har ikke tenkt å oppfylle våre klimaforpliktelser
20180131b-7_185,20180131b-7_185.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_185.wav,﻿til vg tiende mars to tusen fjorten sa daværende miljøpolitisk talsmann for høyre nikolai astrup vi klarer ikke å innfri klimaforliket dersom vi ikke får et taktskifte i klimapolitikken
20180131b-7_187,20180131b-7_187.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_187.wav,﻿og fått opp farten i klimapolitikken i stedet har de holdt stø kurs
20180131b-7_189,20180131b-7_189.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_189.wav,﻿oljepolitikken ligger fast selv med venstre i regjering
20180131b-7_192,20180131b-7_192.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_192.wav,﻿dagen før
20180131b-7_193,20180131b-7_193.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_193.wav,﻿den nye regjeringen tiltrådte har de ikke fulgt én eneste en av de miljøfaglige advarslene som har kommet mot oljeboring i sårbare havområder
20180131b-7_194,20180131b-7_194.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_194.wav,﻿så kunne olje og energiministeren tildele flere felt til oljeindustrien i sårbare områder
20180131b-7_195,20180131b-7_195.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_195.wav,﻿enkelte så nær som ti kilometer fra land langs kysten av trøndelag og møre
20180131b-7_196,20180131b-7_196.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_196.wav,﻿i høringsrunden til tjuefire konsesjonsrunde advarte polarinstituttet mot at det skulle åpnes for oljevirksomhet i trettiseks av de foreslåtte blokka
20180131b-7_197,20180131b-7_197.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_197.wav,﻿miljødirektoratet advarte mot 
20180131b-7_199,20180131b-7_199.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_199.wav,﻿skal påstanden om 
20180131b-7_201,20180131b-7_201.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_201.wav,﻿som må denne regjeringen trekke tillatelsene til oljeboring i de mest sårbare havområdene tilbake
20180131b-7_203,20180131b-7_203.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_203.wav,﻿har sagt uttrykkelig at 
20180131b-7_206,20180131b-7_206.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_206.wav,﻿i ås i Akershus 
20180131b-7_207,20180131b-7_207.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_207.wav,﻿om grensejustering mellom ås og ski 
20180131b-7_209,20180131b-7_209.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_209.wav,﻿lensmannskontoret på bjørkelangen stanset 
20180131b-7_210,20180131b-7_210.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_210.wav,﻿og tilsvarende skjer og andre plasser i landet
20180131b-7_212,20180131b-7_212.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_212.wav,﻿har politidirektoratet fått i oppdrag å sette i gang prosessen på nytt
20180131b-7_214,20180131b-7_214.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_214.wav,﻿posten som ikke lenger skal fram 
20180131b-7_217,20180131b-7_217.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_217.wav,﻿for å legge til rette 
20180131b-7_218,20180131b-7_218.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_218.wav,﻿i dagens samfunn 
20180131b-7_221,20180131b-7_221.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_221.wav,﻿har en politikk for stadig sterkere sentralisering 
20180131b-7_224,20180131b-7_224.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_224.wav,﻿se på og utrede 
20180131b-7_225,20180131b-7_225.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_225.wav,﻿men bortsett fra det som er plattformen tvert imot preget av
20180131b-7_226,20180131b-7_226.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_226.wav,﻿er en gjennomgående 
20180131b-7_230,20180131b-7_230.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_230.wav,﻿vokser opp i fattige familier 
20180131b-7_233,20180131b-7_233.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_233.wav,﻿barn som vokser opp i fattige familier økt med femten tusen og vel så det
20180131b-7_234,20180131b-7_234.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_234.wav,﻿siden tjue tretten
20180131b-7_235,20180131b-7_235.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_235.wav,﻿det jo er mer behovsprøving av velferdsordningene og tjenestene
20180131b-7_236,20180131b-7_236.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_236.wav,﻿det er farlig 
20180131b-7_237,20180131b-7_237.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_237.wav,﻿for er mer behovsprøving kan skape fattigdomsfeller når vi mister de behovsprøvde tjenestene og ordningene
20180131b-7_238,20180131b-7_238.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_238.wav,﻿det kan virke stigmatiserende med
20180131b-7_239,20180131b-7_239.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_239.wav,﻿det kan ikke minst også 
20180131b-7_241,20180131b-7_241.wav,../localhome/datasets/NordTrans_TUL/Stortinget/CUT2/20180131b-7_241.wav,﻿det som trengs er tvert imot å styrke de universelle ordningene for alle 
