,wav_file,path,source,text,segment_id
19181,N2_051019_NRK_D17_NO_489.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051019_NRK_D17_NO_489.wav,Rundkast,og reklamekrigen skal opp i bergen bystyre på mandag reporter var christine hauge,Rundkast_N2_051019_NRK_D17_NO_489
19182,11142017_045.wav,../../datasets/NordTrans_TUL/train_small/NRK/11142017_045.wav,NRK,flertall på stortinget ,NRK_11142017_045
19183,31012018_124.wav,../../datasets/NordTrans_TUL/train_small/NRK/31012018_124.wav,NRK,det gjør det noe vanskeligere for regjeringen å få ,NRK_31012018_124
19184,20180426-2_172.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-2_172.wav,Stortinget,skolen må også vurdere hva som er praktisk mulig å få til,Stortinget_20180426-2_172
19185,N2_030515_NRK_HON_NO_97.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030515_NRK_HON_NO_97.wav,Rundkast, leder som i dagsavisen forleden dag sa følgende sitat ,Rundkast_N2_030515_NRK_HON_NO_97
19186,N2_051223_NRK_POK_NO_20.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051223_NRK_POK_NO_20.wav,Rundkast,ikke etter to måneder ,Rundkast_N2_051223_NRK_POK_NO_20
19187,N2_030505_NRK_POK_NO_63.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_POK_NO_63.wav,Rundkast, men problemet er jo at kristelig folkeparti sitter i byråd i oslo,Rundkast_N2_030505_NRK_POK_NO_63
19188,12052017_177.wav,../../datasets/NordTrans_TUL/train_small/NRK/12052017_177.wav,NRK,uskyld over lang tid ,NRK_12052017_177
19189,12062017_049.wav,../../datasets/NordTrans_TUL/train_small/NRK/12062017_049.wav,NRK,er logikken rundt det ,NRK_12062017_049
19190,N2_050430_NRK_VPL_NO_926.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050430_NRK_VPL_NO_926.wav,Rundkast, og han drøfter nøye med sine medarbeidere,Rundkast_N2_050430_NRK_VPL_NO_926
19191,20180424-6_270.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-6_270.wav,Stortinget,så den argumentasjonen faller på stengrunn,Stortinget_20180424-6_270
19192,08222017_010.wav,../../datasets/NordTrans_TUL/train_small/NRK/08222017_010.wav,NRK,hun har vært i internasjonale renn i flere,NRK_08222017_010
19193,07032018_110.wav,../../datasets/NordTrans_TUL/train_small/NRK/07032018_110.wav,NRK,et populært besøk som satte i gang tankene rundt mobbing hos elevene ,NRK_07032018_110
19194,N2_030515_NRK_HON_NO_184.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030515_NRK_HON_NO_184.wav,Rundkast,også fra partene arbeidslivet at man ikke begynner med selektive tiltak ,Rundkast_N2_030515_NRK_HON_NO_184
19195,10262017_165.wav,../../datasets/NordTrans_TUL/train_small/NRK/10262017_165.wav,NRK,baroz aziz er en hjemvendt flyktning ,NRK_10262017_165
19196,20180131a-6_191.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-6_191.wav,Stortinget,folk skal ha trygghet for å få hjelp i akutte situasjoner,Stortinget_20180131a-6_191
19197,20180424-6_089.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180424-6_089.wav,Stortinget,og habilitetskonflikter som oppstår når barnevernsansatte ,Stortinget_20180424-6_089
19198,20180502-2_072.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-2_072.wav,Stortinget,tolv fem prosent av alle yrkesaktive menn jobber deltid mot,Stortinget_20180502-2_072
19199,11242017_013.wav,../../datasets/NordTrans_TUL/train_small/NRK/11242017_013.wav,NRK,og minst to hundre og tretti mennesker,NRK_11242017_013
19200,20180131a-7_047.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-7_047.wav,Stortinget,og gi enkeltmennesker ,Stortinget_20180131a-7_047
19201,08312017_012.wav,../../datasets/NordTrans_TUL/train_small/NRK/08312017_012.wav,NRK,fra venstre siden i partiet ,NRK_08312017_012
19202,092017_026.wav,../../datasets/NordTrans_TUL/train_small/NRK/092017_026.wav,NRK,mener begge deler ,NRK_092017_026
19203,20180509-2_002.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_002.wav,Stortinget,beskrivelse av oslo som en,Stortinget_20180509-2_002
19204,20180131a-11_009.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-11_009.wav,Stortinget,vi må sørge for at de som står på utsiden av arbeidslivet på grunn av manglende kompetanse har de nødvendige kvalifikasjonene som kreves for å komme inn,Stortinget_20180131a-11_009
19205,10302017_179.wav,../../datasets/NordTrans_TUL/train_small/NRK/10302017_179.wav,NRK,det har du ikke ,NRK_10302017_179
19206,N2_060108_NRK_SDA_NO_426.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060108_NRK_SDA_NO_426.wav,Rundkast,det kan vel,Rundkast_N2_060108_NRK_SDA_NO_426
19207,N2_060426_NRK_D18_NO_163.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060426_NRK_D18_NO_163.wav,Rundkast, hun sitter i den meget omtalte,Rundkast_N2_060426_NRK_D18_NO_163
19208,20180131c-2_196.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131c-2_196.wav,Stortinget,lite på ikt og teknologi ,Stortinget_20180131c-2_196
19209,10122017_177.wav,../../datasets/NordTrans_TUL/train_small/NRK/10122017_177.wav,NRK,i går var tidenes alpinist tilbake på ski etter beinbruddet syttende august,NRK_10122017_177
19210,083017_021.wav,../../datasets/NordTrans_TUL/train_small/NRK/083017_021.wav,NRK,støtter oss i ,NRK_083017_021
19211,12062017_189.wav,../../datasets/NordTrans_TUL/train_small/NRK/12062017_189.wav,NRK,og mot helsebyråkratiet ,NRK_12062017_189
19212,N2_060305_NRK_SDA_NO_589.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060305_NRK_SDA_NO_589.wav,Rundkast, fru wilton to ganger da jeg var ung ,Rundkast_N2_060305_NRK_SDA_NO_589
19213,08292017_230.wav,../../datasets/NordTrans_TUL/train_small/NRK/08292017_230.wav,NRK,bevege seg langsomt nordover i ,NRK_08292017_230
19214,20180321-1_279.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-1_279.wav,Stortinget,ikke er villig til å ta i bruk hardere lut mot bemanningsbransjen,Stortinget_20180321-1_279
19215,20180117-3_021.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180117-3_021.wav,Stortinget,det er likevel et lovpålagt tilbud ,Stortinget_20180117-3_021
19216,09212017_149.wav,../../datasets/NordTrans_TUL/train_small/NRK/09212017_149.wav,NRK,en region gjennomgående gjør det dårligere ,NRK_09212017_149
19217,N2_050319_NRK_VPL_NO_263.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050319_NRK_VPL_NO_263.wav,Rundkast,reportasjen fra spania ,Rundkast_N2_050319_NRK_VPL_NO_263
19218,N2_050226_NRK_UKS_NO_179.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050226_NRK_UKS_NO_179.wav,Rundkast,og dagbladet spesielt driv kampanjejournalistikk mot partiet,Rundkast_N2_050226_NRK_UKS_NO_179
19219,09112017_116.wav,../../datasets/NordTrans_TUL/train_small/NRK/09112017_116.wav,NRK,frontene står steilt mot hverandre ,NRK_09112017_116
19220,20180502-7_195.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-7_195.wav,Stortinget,med moderne arbeidsformer og teknologi er geografisk avstand mindre relevant ,Stortinget_20180502-7_195
19221,20180509-1_240.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-1_240.wav,Stortinget,har ansvaret for totalberedskapen ,Stortinget_20180509-1_240
19222,08132017_098.wav,../../datasets/NordTrans_TUL/train_small/NRK/08132017_098.wav,NRK,såpass mange mister gnisten,NRK_08132017_098
19223,N2_030509_NRK_D12_NO_42.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030509_NRK_D12_NO_42.wav,Rundkast,å fiske sild i fiskevernsonen rundt svalbard ,Rundkast_N2_030509_NRK_D12_NO_42
19224,20180509-4_028.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-4_028.wav,Stortinget,vi vil videreføre ,Stortinget_20180509-4_028
19225,08302017_098.wav,../../datasets/NordTrans_TUL/train_small/NRK/08302017_098.wav,NRK,steget til tjue ,NRK_08302017_098
19226,14032018_071.wav,../../datasets/NordTrans_TUL/train_small/NRK/14032018_071.wav,NRK,fem ganger så mange vart involvert i snøskred,NRK_14032018_071
19227,20180508-7_243.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-7_243.wav,Stortinget,fornuftige tiltak for norge ,Stortinget_20180508-7_243
19228,13042018_090.wav,../../datasets/NordTrans_TUL/train_small/NRK/13042018_090.wav,NRK,det var ikke så vanskelig ,NRK_13042018_090
19229,N2_060415_NRK_VPL_NO_939.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060415_NRK_VPL_NO_939.wav,Rundkast,får en gjeng forfrosne studenter på byens paradeplass liten troverdighet,Rundkast_N2_060415_NRK_VPL_NO_939
19230,N2_050331_NRK_D17_NO_392.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050331_NRK_D17_NO_392.wav,Rundkast, for et snaut halvår siden,Rundkast_N2_050331_NRK_D17_NO_392
19231,11202017_010.wav,../../datasets/NordTrans_TUL/train_small/NRK/11202017_010.wav,NRK,henger over videregåendeelevene ,NRK_11202017_010
19232,N2_050914_NRK_D12_NO_136.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050914_NRK_D12_NO_136.wav,Rundkast,i uveret i sogn og fjordane  men verstasjonar melder om rekordar ,Rundkast_N2_050914_NRK_D12_NO_136
19233,N2_051016_NRK_SDA_NO_1106.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_051016_NRK_SDA_NO_1106.wav,Rundkast, elles får du kjøpt solbriller  caps  smykke  badedrakter og gravplassar,Rundkast_N2_051016_NRK_SDA_NO_1106
19234,N2_060104_NRK_POK_NO_66.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060104_NRK_POK_NO_66.wav,Rundkast,for mennesker som ikke bare er opptatt av lokalpolitikken eller fylkespolitikken  ,Rundkast_N2_060104_NRK_POK_NO_66
19235,20180426-4_112.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-4_112.wav,Stortinget,i sverige har tatt initiativ til å utarbeide en erklæring som etter planen skal vedtas under det nordiske justisministermøtet i juni i år,Stortinget_20180426-4_112
19236,091213_005.wav,../../datasets/NordTrans_TUL/train_small/NRK/091213_005.wav,NRK,og vi har også bedt om at en annen,NRK_091213_005
19237,N2_030505_NRK_D17_NO_230.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030505_NRK_D17_NO_230.wav,Rundkast, nå vurderer adopsjonsmyndighetene her i landet å,Rundkast_N2_030505_NRK_D17_NO_230
19238,20180131a-5_153.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-5_153.wav,Stortinget,at vi tør å ta tak i samfunnets skyhøye konsum av den type matvarer klær og forbruksprodukter som ødelegger ,Stortinget_20180131a-5_153
19239,N2_030515_NRK_HON_NO_706.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030515_NRK_HON_NO_706.wav,Rundkast,fra rygge i østfold også laget og reparert fioliner ,Rundkast_N2_030515_NRK_HON_NO_706
19240,N2_050914_NRK_D12_NO_74.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050914_NRK_D12_NO_74.wav,Rundkast, har bedt bergen kommune om å sikre området der raset altså skjedde i natt ,Rundkast_N2_050914_NRK_D12_NO_74
19241,11052018_016.wav,../../datasets/NordTrans_TUL/train_small/NRK/11052018_016.wav,NRK,på jobb mellom regime opprørere og is,NRK_11052018_016
19242,20180131b-10_211.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-10_211.wav,Stortinget,en ikke en tilhenger av våre forslag,Stortinget_20180131b-10_211
19243,20180321-3_178.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-3_178.wav,Stortinget,først og fremst å gjøre med at deres egen leder,Stortinget_20180321-3_178
19244,N2_050430_NRK_VPL_NO_586.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050430_NRK_VPL_NO_586.wav,Rundkast, til det u s a dominerte frihandelsområdet f t a a ,Rundkast_N2_050430_NRK_VPL_NO_586
19245,09212017_023.wav,../../datasets/NordTrans_TUL/train_small/NRK/09212017_023.wav,NRK,er knyttet stor spenning til denne samlingen ,NRK_09212017_023
19246,11012017_088.wav,../../datasets/NordTrans_TUL/train_small/NRK/11012017_088.wav,NRK,mina ghabel lunde og mannen har ønsket seg barn i fem år ,NRK_11012017_088
19247,N2_030822_NRK_HON_NO_861.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030822_NRK_HON_NO_861.wav,Rundkast,altså nu er det sentralnorge som bestemmer at vi skal ikke ,Rundkast_N2_030822_NRK_HON_NO_861
19248,N2_050224_NRK_D17_NO_384.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050224_NRK_D17_NO_384.wav,Rundkast, det som trolig har vært det viktigste er spredninga av masseødeleggelses  våpen,Rundkast_N2_050224_NRK_D17_NO_384
19249,20180509-2_110.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_110.wav,Stortinget,ni hundre treff omfanget er enormt,Stortinget_20180509-2_110
19250,09142017_196.wav,../../datasets/NordTrans_TUL/train_small/NRK/09142017_196.wav,NRK,ioc har to kommisjoner i arbeid som gransker russerne ,NRK_09142017_196
19251,29032018_026.wav,../../datasets/NordTrans_TUL/train_small/NRK/29032018_026.wav,NRK,det er riktig nok ,NRK_29032018_026
19252,N2_050416_NRK_UKS_NO_184.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050416_NRK_UKS_NO_184.wav,Rundkast, det er ikke ukjent jeg har er på mitt tiende ,Rundkast_N2_050416_NRK_UKS_NO_184
19253,20180502-4_015.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-4_015.wav,Stortinget,kommunene i området er min oppfatning konstruktive og samarbeidsvillige og sier ja til at det kan brukes statlig plan for å få fortgang i arbeidet spørsmålet mitt,Stortinget_20180502-4_015
19254,030917_002.wav,../../datasets/NordTrans_TUL/train_small/NRK/030917_002.wav,NRK,mener er grunnleggende for et,NRK_030917_002
19255,N2_060205_NRK_SDA_NO_241.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_241.wav,Rundkast,men når det gjelder nå engstelse for hva som kan skje andre steder så er det også ett land hvor jeg er nå,Rundkast_N2_060205_NRK_SDA_NO_241
19256,20180502-5_018.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-5_018.wav,Stortinget,det internasjonale samfunnet måtte ,Stortinget_20180502-5_018
19257,10062017_146.wav,../../datasets/NordTrans_TUL/train_small/NRK/10062017_146.wav,NRK,mot peru i natt ,NRK_10062017_146
19258,11032017_069.wav,../../datasets/NordTrans_TUL/train_small/NRK/11032017_069.wav,NRK,han ble arrestert i bagdad for fem dager siden ,NRK_11032017_069
19259,N2_030510_NRK_UKS_NO_522.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030510_NRK_UKS_NO_522.wav,Rundkast, og i det bildet blir kristelig folkeparti et parti som repressenterer da denne nøysomheten,Rundkast_N2_030510_NRK_UKS_NO_522
19260,N2_060419_NRK_D18_NO_497.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060419_NRK_D18_NO_497.wav,Rundkast, i prinsippet synest eg at siv jensen som alle andre bør få litt sørvis av arbeidsgivaren,Rundkast_N2_060419_NRK_D18_NO_497
19261,N2_050212_NRK_VPL_NO_962.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050212_NRK_VPL_NO_962.wav,Rundkast,hvis jeg skal tro time magazine ,Rundkast_N2_050212_NRK_VPL_NO_962
19262,20180131a-2_070.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-2_070.wav,Stortinget,som også skal ivareta folkehelsen ,Stortinget_20180131a-2_070
19263,20180321-1_299.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-1_299.wav,Stortinget,på arbeidsplassen vi ønsker ,Stortinget_20180321-1_299
19264,N2_050128_NRK_HON_NO_540.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050128_NRK_HON_NO_540.wav,Rundkast,og jeg mener det at man bør ,Rundkast_N2_050128_NRK_HON_NO_540
19265,N2_030509_NRK_D12_NO_131.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030509_NRK_D12_NO_131.wav,Rundkast,helen bjørnøy hun sier at dere gir for lite penger til å bekjempe fattigdom i norge og at forskjellene i norge har økt med den nye regjeringen vil denne meldingen endre på det,Rundkast_N2_030509_NRK_D12_NO_131
19266,20180509-4_013.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-4_013.wav,Stortinget,en revisjon av bl a styringsstrukturen i tilsynsorganene ,Stortinget_20180509-4_013
19267,N2_050426_NRK_D18_NO_146.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050426_NRK_D18_NO_146.wav,Rundkast,for bokhandlarar  at rett og slett vi skal få _vidareføre den gode litteraturpolitikken som vi har hatt i norge i mange år ,Rundkast_N2_050426_NRK_D18_NO_146
19268,10132017_040.wav,../../datasets/NordTrans_TUL/train_small/NRK/10132017_040.wav,NRK,men nå har reisen tilbake til norge ,NRK_10132017_040
19269,N2_060311_NRK_UKS_NO_64.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060311_NRK_UKS_NO_64.wav,Rundkast, husdyrbesøk alt barnet har spist,Rundkast_N2_060311_NRK_UKS_NO_64
19270,12262017_081.wav,../../datasets/NordTrans_TUL/train_small/NRK/12262017_081.wav,NRK,men de kongelige har flere virkemidler enn forbrukermakta,NRK_12262017_081
19271,20180502-8_074.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180502-8_074.wav,Stortinget,vi må også se på ,Stortinget_20180502-8_074
19272,20180508-5_214.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-5_214.wav,Stortinget,den kan utvides ,Stortinget_20180508-5_214
19273,100417_059.wav,../../datasets/NordTrans_TUL/train_small/NRK/100417_059.wav,NRK,sammenlagtvinneren går til neste års vm i russland ,NRK_100417_059
19274,20180410-1_256.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180410-1_256.wav,Stortinget,hva skal man bruke disse store regionene til ,Stortinget_20180410-1_256
19275,20180426-2_206.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-2_206.wav,Stortinget,er derfor veldig fornøyd med dagens innstilling som,Stortinget_20180426-2_206
19276,N2_050426_NRK_D18_NO_743.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050426_NRK_D18_NO_743.wav,Rundkast, men ingenting tyder på det ,Rundkast_N2_050426_NRK_D18_NO_743
19277,N2_060404_NRK_D18_NO_115.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060404_NRK_D18_NO_115.wav,Rundkast,frustrerende for foreldre å sitte og se,Rundkast_N2_060404_NRK_D18_NO_115
19278,N2_030507_NRK_D18_NO_498.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030507_NRK_D18_NO_498.wav,Rundkast,gjennom nye lærekrefter ,Rundkast_N2_030507_NRK_D18_NO_498
19279,082917_002.wav,../../datasets/NordTrans_TUL/train_small/NRK/082917_002.wav,NRK,støre gjentok at debattklimaet ,NRK_082917_002
19280,N2_050615_NRK_D18_NO_520.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050615_NRK_D18_NO_520.wav,Rundkast,på etikken i forhold til telefonsalg ,Rundkast_N2_050615_NRK_D18_NO_520
19281,N2_050918_NRK_SDA_NO_120.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050918_NRK_SDA_NO_120.wav,Rundkast,det er veietater som har for veier og det er de som eier et alpinanlegg for det eksempelvis ,Rundkast_N2_050918_NRK_SDA_NO_120
19282,N2_950617_NRK_VPL_NO_218.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_950617_NRK_VPL_NO_218.wav,Rundkast, som mener at alle var lei av å bli styrt av fagforeninger,Rundkast_N2_950617_NRK_VPL_NO_218
19283,N2_050128_NRK_HON_NO_507.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050128_NRK_HON_NO_507.wav,Rundkast, og arrangerte møter med de tre terrorsiktede mennene ,Rundkast_N2_050128_NRK_HON_NO_507
19284,12152017_045.wav,../../datasets/NordTrans_TUL/train_small/NRK/12152017_045.wav,NRK,de yngste og midlertidig ansatte er mest utsatt ,NRK_12152017_045
19285,16042018_033.wav,../../datasets/NordTrans_TUL/train_small/NRK/16042018_033.wav,NRK,private bilder ble spredt ,NRK_16042018_033
19286,N2_060505_NRK_HON_NO_896.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060505_NRK_HON_NO_896.wav,Rundkast,me starta denne sendinga med landsmøtetalen til,Rundkast_N2_060505_NRK_HON_NO_896
19287,N2_060205_NRK_SDA_NO_844.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060205_NRK_SDA_NO_844.wav,Rundkast, og så har du hatt ein litt mer moralsk strenge delen av målrørsla og den,Rundkast_N2_060205_NRK_SDA_NO_844
19288,12272017_060.wav,../../datasets/NordTrans_TUL/train_small/NRK/12272017_060.wav,NRK,en tidligere president og en prins i et radiointervju ,NRK_12272017_060
19289,042717_017.wav,../../datasets/NordTrans_TUL/train_small/NRK/042717_017.wav,NRK,for til høsten som må staten norge stille opp i rettssalen,NRK_042717_017
19290,20180131a-5_103.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-5_103.wav,Stortinget,hun skulle nesten tro at groruddalen ville være seg selv nok og glemme verden rundt,Stortinget_20180131a-5_103
19291,N2_060408_NRK_UKS_NO_833.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060408_NRK_UKS_NO_833.wav,Rundkast,ja  hansen er ikke det fornuftig  at man må ha alle fakta,Rundkast_N2_060408_NRK_UKS_NO_833
19292,20180131a-6_304.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131a-6_304.wav,Stortinget,i jeløyaerklæringen så står det at oljebransjen skal ha forutsigbare rammevilkår,Stortinget_20180131a-6_304
19293,16012018_009.wav,../../datasets/NordTrans_TUL/train_small/NRK/16012018_009.wav,NRK,eller dypt nok ,NRK_16012018_009
19294,20180509-3_029.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-3_029.wav,Stortinget,denne typen dokumentert effekt at,Stortinget_20180509-3_029
19295,14052018-2_001.wav,../../datasets/NordTrans_TUL/train_small/NRK/14052018-2_001.wav,NRK,johnny ingebrigsten leder for hovedutvalget for kompetanse i fylkestinget i finnmark ,NRK_14052018-2_001
19296,24042018_054.wav,../../datasets/NordTrans_TUL/train_small/NRK/24042018_054.wav,NRK,jagland mener han har gjort var han kunne,NRK_24042018_054
19297,N2_060426_NRK_D18_NO_1256.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060426_NRK_D18_NO_1256.wav,Rundkast,det det ble  dem fikk litt konsekvenser for,Rundkast_N2_060426_NRK_D18_NO_1256
19298,042116_014.wav,../../datasets/NordTrans_TUL/train_small/NRK/042116_014.wav,NRK,hvis barn utsettes for alvorlig,NRK_042116_014
19299,N2_030911_NRK_SDA_NO_440.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030911_NRK_SDA_NO_440.wav,Rundkast,faktisk  og ,Rundkast_N2_030911_NRK_SDA_NO_440
19300,09052018_057.wav,../../datasets/NordTrans_TUL/train_small/NRK/09052018_057.wav,NRK,hva sparer man enke hvis andøya skal være forsterkningsbase,NRK_09052018_057
19301,20180509-5_096.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-5_096.wav,Stortinget,den typen samtidighetskonflikter på ,Stortinget_20180509-5_096
19302,16042018_160.wav,../../datasets/NordTrans_TUL/train_small/NRK/16042018_160.wav,NRK,i nitten åttifire ,NRK_16042018_160
19303,N2_060320_NRK_D17_NO_231.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_060320_NRK_D17_NO_231.wav,Rundkast, i brevet kommer valla med en klar oppfordring til regjeringen ,Rundkast_N2_060320_NRK_D17_NO_231
19304,020515_032.wav,../../datasets/NordTrans_TUL/train_small/NRK/020515_032.wav,NRK,jeg bor i oslo ,NRK_020515_032
19305,N2_030220_NRK_HON_NO_869.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_030220_NRK_HON_NO_869.wav,Rundkast,måtte prøve å hjelpe hilde så godt jeg kunne også  det er det er artig med to på pallen ,Rundkast_N2_030220_NRK_HON_NO_869
19306,N2_050918_NRK_SDA_NO_31.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050918_NRK_SDA_NO_31.wav,Rundkast,på andre områder som ,Rundkast_N2_050918_NRK_SDA_NO_31
19307,N2_050918_NRK_SDA_NO_773.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050918_NRK_SDA_NO_773.wav,Rundkast,minst populære norske statsministrene altså eit eit døme på det er,Rundkast_N2_050918_NRK_SDA_NO_773
19308,09012017_030.wav,../../datasets/NordTrans_TUL/train_small/NRK/09012017_030.wav,NRK,om ny våpenlov kom ,NRK_09012017_030
19309,20180509-2_198.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_198.wav,Stortinget,over at denne nemnden som er underlagt justisministeren,Stortinget_20180509-2_198
19310,20180509-2_206.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180509-2_206.wav,Stortinget,den lille sårbare part har fremdeles en mulighet til å vinne fram,Stortinget_20180509-2_206
19311,08052018_029.wav,../../datasets/NordTrans_TUL/train_small/NRK/08052018_029.wav,NRK,for akutt medisinsk behandling ,NRK_08052018_029
19312,N2_050126_NRK_D12_NO_36.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050126_NRK_D12_NO_36.wav,Rundkast, som altså har som mål å etablere ein,Rundkast_N2_050126_NRK_D12_NO_36
19313,20180131b-9_159.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180131b-9_159.wav,Stortinget,og trygt samfunn med små forskjeller ,Stortinget_20180131b-9_159
19314,20180321-2_140.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180321-2_140.wav,Stortinget,spørsmålet vil bli tatt opp av representanten oddvar igland,Stortinget_20180321-2_140
19315,20180508-3_045.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-3_045.wav,Stortinget,til å bli den gjenværende del av ,Stortinget_20180508-3_045
19316,030614_005.wav,../../datasets/NordTrans_TUL/train_small/NRK/030614_005.wav,NRK,har ikke vært nødvendig for,NRK_030614_005
19317,N2_050128_NRK_HON_NO_913.wav,../../datasets/NordTrans_TUL/train_small/Rundkast/N2_050128_NRK_HON_NO_913.wav,Rundkast, som personlig ringte holocaustsenteret ,Rundkast_N2_050128_NRK_HON_NO_913
19318,20180508-6_056.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-6_056.wav,Stortinget,avgjerd om at han ville bruka militærmakt,Stortinget_20180508-6_056
19319,20180426-4_130.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180426-4_130.wav,Stortinget,av personell og lokaler,Stortinget_20180426-4_130
19320,20180508-4_172.wav,../../datasets/NordTrans_TUL/train_small/Stortinget/20180508-4_172.wav,Stortinget,men stadig færre ,Stortinget_20180508-4_172
